Opening,NumGames,WhiteWin%,BlackWin%,Tie%,AvgMoves,EffectivenessWhite,EffectivenessBlack,Aggressivity,Volatility,Popularity
Rapport-Jobava System,21647,49.198503256802326,42.23217997874994,8.569316764447729,80.50916986187462,0.31450577663671364,-0.31450577663671375,0.43003851091142486,0.5840821566110399,0.9486521181001284
King's Indian Defense: Normal Variation,7643,47.75611670809891,44.36739500196258,7.876488289938506,81.22478084521785,-0.24005134788189986,0.24005134788189997,0.6508344030808728,0.45314505776636715,0.6867779204107831
"Nimzowitsch Defense: Scandinavian Variation, Advance Variation",1813,41.6988416988417,49.696635410921125,8.604522890237176,82.8157749586321,-0.9563543003851092,0.9563543003851092,0.4094993581514763,0.14249037227214378,-0.36585365853658536
"English Opening: Symmetrical Variation, Mecking Variation",2544,49.01729559748428,39.661949685534594,11.320754716981133,87.47680817610063,0.5763799743260591,-0.576379974326059,-0.5430038510911425,-0.6867779204107831,0.0012836970474967568
"Dutch Defense: Leningrad Variation, Warsaw Variation",1824,46.984649122807014,42.76315789473684,10.25219298245614,86.36513157894737,-0.11168164313222084,0.11168164313222073,-0.2862644415917843,-0.5532734274711169,-0.35686777920410784
Alekhine Defense,4060,45.39408866995074,47.31527093596059,7.29064039408867,80.52684729064039,-0.8074454428754814,0.8074454428754814,0.8202824133504494,0.5789473684210527,0.3427471116816432
Sicilian Defense: Hyperaccelerated Dragon,8335,46.874625074985005,43.76724655068986,9.358128374325135,81.75968806238753,-0.2682926829268293,0.2682926829268293,0.08344030808729141,0.3350449293966624,0.6996148908857509
Modern Defense: Two Knights Variation,5472,49.853801169590646,42.0687134502924,8.07748538011696,82.3092105263158,0.4069319640564826,-0.4069319640564827,0.5789473684210527,0.2605905006418485,0.5237483953786906
Pirc Defense: Austrian Attack,1299,50.73133179368745,42.10931485758276,7.159353348729793,79.36181678214011,0.48908857509627723,-0.48908857509627723,0.8510911424903722,0.7406931964056482,-0.7355584082156611
Modern Defense: Geller's System,2447,50.75602778912954,38.455251328156926,10.788720882713527,87.12750306497752,0.8254172015404364,-0.8254172015404364,-0.44287548138639277,-0.6534017971758665,-0.04492939666238771
Pirc Defense,43082,46.88733113597326,43.835012302121534,9.277656561905204,83.70395989044148,-0.27856225930680356,0.27856225930680356,0.12965340179717577,-0.08600770218228493,0.9922978177150192
"Nimzowitsch Defense, Declined Variation",1478,46.88768606224628,43.707713125845736,9.404600811907985,80.36062246278755,-0.2605905006418485,0.2605905006418485,0.05006418485237485,0.607188703465982,-0.576379974326059
"French Defense: Tarrasch Variation, Closed Variation",5839,51.156019866415484,40.74327795855454,8.100702175029971,81.49272135639664,0.6405648267008985,-0.6405648267008985,0.5712451861360719,0.39922978177150203,0.5532734274711169
"Queen's Indian Defense: Classical Variation, Traditional Variation",2436,48.56321839080459,38.30049261083744,13.136288998357964,89.0940065681445,0.6893453145057766,-0.6893453145057766,-0.7586649550706033,-0.7894736842105263,-0.05006418485237485
Queen's Gambit Declined: Vienna Variation,7351,33.88654604815671,32.566997687389474,33.546456264453816,109.19602775132635,-0.4454428754813864,0.4454428754813864,-0.9563543003851092,-0.9589216944801027,0.6662387676508343
"English Opening: Symmetrical Variation, Hedgehog Defense",2549,47.587289132993334,40.839544919576305,11.573165947430365,86.15457041977245,0.3170731707317074,-0.31707317073170727,-0.5917843388960206,-0.5198973042362003,0.0038510911424902705
"King's Indian Defense: Fianchetto Variation, Yugoslav Variation",1708,52.166276346604214,36.4168618266979,11.416861826697893,85.94086651053864,0.9486521181001284,-0.9486521181001284,-0.5635430038510911,-0.4839537869062901,-0.4326059050064185
"Queen's Gambit Declined: Harrwitz Attack, Orthodox Defense",1059,56.657223796033996,32.76676109537299,10.576015108593012,84.47025495750708,0.9897304236200257,-0.9897304236200257,-0.3735558408215661,-0.25032092426187424,-0.9358151476251605
"Sicilian Defense: French Variation, Normal",2168,43.63468634686347,46.632841328413285,9.732472324723247,83.60009225092251,-0.8485237483953787,0.8485237483953787,-0.08344030808729141,-0.05776636713735561,-0.1707317073170732
Benoni Defense: Old Benoni,25352,48.77721678763017,42.76191227516567,8.460870937204165,83.08074313663616,0.1835686777920411,-0.1835686777920411,0.4736842105263157,0.06803594351732989,0.969191270860077
Alekhine Defense: Normal Variation,1922,45.941727367325704,44.9531737773153,9.105098855359001,83.25234131113423,-0.5455712451861361,0.5455712451861361,0.20924261874197692,0.029525032092426295,-0.306803594351733
Queen's Indian Accelerated,2748,46.069868995633186,45.99708879184862,7.9330422125181945,82.363173216885,-0.6405648267008985,0.6405648267008985,0.6225930680359435,0.2477535301668805,0.06546854942233638
"Ruy Lopez: Closed, Anti-Marshall",2508,49.441786283891545,36.961722488038276,13.596491228070176,90.5737639553429,0.8562259306803595,-0.8562259306803595,-0.7971758664955071,-0.8536585365853658,-0.012836970474967901
French Defense: Burn Variation,4019,46.62851455585967,39.96018910176661,13.411296342373724,82.73774570788754,0.32991014120667517,-0.3299101412066753,-0.7843388960205392,0.1578947368421053,0.34017971758664944
"Alekhine Defense: Modern Variation, Larsen Variation",3775,47.12582781456954,41.50993377483444,11.364238410596027,87.9517880794702,0.16559691912708607,-0.16559691912708596,-0.5532734274711169,-0.7047496790757382,0.30423620025673936
"English Opening: Symmetrical Variation, Anti-Benoni Variation",7200,46.80555555555556,43.09722222222222,10.097222222222223,83.93,-0.1835686777920411,0.1835686777920411,-0.22978177150192558,-0.14762516046213092,0.6559691912708601
Scandinavian Defense: Lasker Variation,1533,47.162426614481404,44.1617742987606,8.67579908675799,76.7423352902805,-0.28883183568677795,0.28883183568677784,0.37869062901155326,0.9229781771501926,-0.5378690629011553
"Sicilian Defense: French Variation, Open",1405,53.52313167259787,39.00355871886121,7.473309608540925,77.74875444839857,0.8870346598202825,-0.8870346598202824,0.761232349165597,0.8613607188703467,-0.6328626444159178
Englund Gambit Declined: Reversed French,1228,44.13680781758957,38.925081433224754,16.938110749185668,95.35342019543974,0.15532734274711157,-0.15532734274711169,-0.889602053915276,-0.8947368421052632,-0.785622593068036
English Opening: Symmetrical Variation,13639,49.15316372168048,40.435515800278615,10.411320478040913,83.93584573649095,0.5198973042362003,-0.5198973042362003,-0.3350449293966624,-0.15275994865211806,0.8613607188703467
Sicilian Defense: Classical Variation,6329,43.26117870121662,47.669458050244906,9.069363248538474,82.52441143940591,-0.8844672657252888,0.8844672657252888,0.22464698331193844,0.2066752246469834,0.5866495507060334
"Nimzowitsch Defense: Scandinavian Variation, Exchange Variation",1766,39.977349943374854,49.830124575311444,10.192525481313703,77.65515288788222,-0.9794608472400513,0.9794608472400514,-0.2580231065468549,0.876765083440308,-0.39794608472400517
Caro-Kann Defense: MarÃ³czy Variation,7522,48.51103429938846,44.27014091996809,7.218824780643446,77.31733581494284,-0.1193838254172015,0.1193838254172015,0.8305519897304237,0.894736842105263,0.6842105263157894
"Queen's Gambit Accepted: Classical Defense, Steinitz Variation, Development Variation",1527,46.29993451211526,39.94760969220694,13.7524557956778,84.42763588736084,0.2682926829268293,-0.2682926829268293,-0.8023106546854942,-0.245186136071887,-0.5481386392811296
"French Defense: Winawer Variation, Delayed Exchange Variation",4302,46.582984658298464,42.05020920502092,11.366806136680614,84.07694095769409,-0.047496790757381224,0.047496790757381335,-0.5558408215661104,-0.1810012836970475,0.3838254172015405
French Defense: Exchange Variation,13548,45.43844109831709,42.456451136699144,12.105107764983762,85.02760555063477,-0.2708600770218228,0.2708600770218228,-0.6713735558408216,-0.33761232349165593,0.8575096277278562
"Sicilian Defense: Nimzowitsch Variation, Advance Variation",2376,43.26599326599327,48.02188552188552,8.712121212121213,82.71506734006734,-0.8973042362002568,0.8973042362002568,0.35558408215661097,0.16302952503209234,-0.06290115532734275
Scotch Game: Mieses Variation,5358,45.12877939529675,43.00111982082866,11.87010078387458,83.165546845838,-0.37612323491655975,0.37612323491655975,-0.6302952503209243,0.047496790757381335,0.5070603337612323
Nimzo-Larsen Attack: Modern Variation,14898,46.784803329305944,44.63686400859176,8.578332662102296,81.74734863740099,-0.3966623876765083,0.3966623876765083,0.42490372272143784,0.3453145057766367,0.8818998716302953
"Lion Defense: Anti-Philidor, Lion's Cave",1347,49.220489977728285,43.13288789903489,7.646622123236822,77.59020044543429,0.18613607188703463,-0.18613607188703463,0.7150192554557124,0.8844672657252888,-0.7098844672657253
Caro-Kann Defense: Accelerated Panov Attack,1967,51.49974580579563,39.705134722928314,8.795119471276056,82.04270462633453,0.7843388960205391,-0.7843388960205392,0.3222079589216944,0.29910141206675234,-0.27599486521181005
Dutch Defense: Classical Variation,3060,49.90196078431373,41.40522875816993,8.69281045751634,83.05032679738562,0.49165596919127097,-0.49165596919127086,0.3607188703465982,0.07573812580231065,0.15019255455712455
"Indian Defense: Budapest Defense, Fajarowicz Variation",1715,43.20699708454811,44.72303206997085,12.06997084548105,81.42915451895044,-0.7920410783055198,0.7920410783055198,-0.6662387676508343,0.4120667522464698,-0.42747111681643135
Sicilian Defense: Wing Gambit,3251,43.801907105506,49.58474315595202,6.613349738541988,78.59827745309136,-0.9229781771501926,0.9229781771501926,0.9409499358151476,0.8151476251604621,0.18870346598202814
"Queen's Pawn Game: Colle System, Anti-Colle",1022,42.07436399217221,47.4559686888454,10.469667318982387,87.2133072407045,-0.9178433889602053,0.9178433889602053,-0.35301668806161746,-0.6611039794608473,-0.9717586649550706
Queen's Gambit Accepted: Old Variation,4469,45.200268516446634,44.573730140971136,10.226001342582233,81.29313045424033,-0.6046213093709885,0.6046213093709885,-0.26572528883183566,0.4428754813863929,0.4120667522464698
Ruy Lopez: Fianchetto Defense,1593,48.46202134337727,41.74513496547395,9.792843691148775,81.69365976145637,0.27856225930680356,-0.27856225930680356,-0.11168164313222084,0.3581514762516047,-0.496790757381258
Sicilian Defense: Lasker-Dunne Attack,5433,55.58623228418922,36.00220872446162,8.411558991349162,82.12939444137677,0.9743260590500642,-0.9743260590500642,0.48908857509627723,0.2836970474967908,0.514762516046213
"Caro-Kann Defense: Exchange Variation, Rubinstein Variation",5809,45.7221552762954,43.27767257703564,11.00017214666896,88.42227577896368,-0.35044929396662383,0.35044929396662394,-0.47625160462130933,-0.748395378690629,0.5507060333761233
"French Defense: Advance Variation, Main Line",3547,48.06879052720609,43.78347899633493,8.14773047645898,85.65435579362841,-0.11424903722721436,0.11424903722721447,0.5609756097560976,-0.4608472400513479,0.2605905006418485
"Vienna Game: Vienna Gambit, Main Line",1474,45.1831750339213,45.115332428765264,9.701492537313433,75.75712347354138,-0.6456996148908858,0.6456996148908858,-0.07317073170731703,0.9486521181001284,-0.5789473684210527
"King's Indian Defense: Fianchetto Variation, Larsen Defense",1799,46.803779877709836,41.467481934408006,11.728738187882156,88.6614785992218,0.11424903722721447,-0.11424903722721436,-0.6097560975609756,-0.7612323491655969,-0.37612323491655975
"Sicilian Defense: Najdorf Variation, Freak Attack",2201,52.885052248977736,38.75511131303953,8.359836437982734,80.90368014538846,0.8818998716302953,-0.8818998716302953,0.4942233632862645,0.5198973042362003,-0.15275994865211806
"GrÃ¼nfeld Defense: Three Knights Variation, Petrosian System",4662,48.155298155298155,40.776490776490775,11.068211068211069,83.78442728442728,0.39152759948652127,-0.39152759948652116,-0.4865211810012837,-0.1065468549422336,0.4326059050064184
"Torre Attack: Classical Defense, Nimzowitsch Variation",2205,42.08616780045352,48.25396825396825,9.659863945578232,86.34603174603174,-0.938382541720154,0.9383825417201541,-0.05519897304236199,-0.5507060333761232,-0.14762516046213092
"Nimzo-Indian Defense: Three Knights Variation, Duchamp Variation",3024,45.932539682539684,43.98148148148148,10.085978835978835,84.77843915343915,-0.41463414634146345,0.41463414634146334,-0.22464698331193833,-0.2862644415917843,0.13478818998716302
"Caro-Kann Defense: Advance Variation, Van der Wiel Attack",2831,48.11020840692335,45.249028611797954,6.6407629812787,74.85658777817025,-0.3119383825417201,0.3119383825417201,0.9255455712451861,0.9768934531450577,0.07830551989730417
Indian Defense: Tartakower Attack,2678,46.00448095593727,43.913368185212846,10.082150858849888,85.00709484690067,-0.3992297817715019,0.39922978177150203,-0.22207958921694482,-0.32734274711168165,0.042362002567394086
Philidor Defense: Exchange Variation,4877,45.99138814845192,44.41254869797006,9.596063153578019,83.95078941972524,-0.4736842105263158,0.4736842105263157,-0.03722721437740695,-0.1578947368421053,0.45571245186136067
Indian Defense: Normal Variation,4532,48.212709620476616,42.01235657546337,9.774933804060018,79.83605472197705,0.21437740693196417,-0.21437740693196405,-0.10397946084724008,0.6790757381258024,0.41463414634146334
Van't Kruijs Opening,11970,46.51629072681705,44.59482038429407,8.88888888888889,82.93634085213033,-0.4197689345314506,0.4197689345314506,0.2913992297817716,0.11681643132220798,0.8279845956354301
"English Opening: Symmetrical Variation, Symmetrical Variation",4095,48.4004884004884,41.83150183150183,9.768009768009769,82.95531135531135,0.25288831835686776,-0.25288831835686776,-0.09884467265725294,0.10911424903722722,0.3453145057766367
Sicilian Defense: Keres Variation,3550,51.49295774647887,41.29577464788732,7.211267605633803,82.37661971830985,0.6148908857509627,-0.6148908857509627,0.8356867779204107,0.24261874197689348,0.26315789473684204
"King's Indian Defense: Fianchetto Variation, Kavalek Defense",1960,47.14285714285714,43.214285714285715,9.642857142857144,85.96530612244898,-0.15275994865211806,0.15275994865211806,-0.05006418485237485,-0.4942233632862645,-0.28241335044929394
"King's Indian Defense: Fianchetto Variation, Lesser Simagin (Spassky)",2132,46.76360225140713,42.5422138836773,10.694183864915573,87.28705440900563,-0.10397946084724008,0.10397946084723997,-0.4069319640564827,-0.668806161745828,-0.18613607188703463
"Russian Game: Classical Attack, Staunton Variation",1666,48.79951980792317,38.895558223289314,12.304921968787514,86.66026410564226,0.637997432605905,-0.637997432605905,-0.6867779204107831,-0.607188703465982,-0.4454428754813864
Nimzo-Indian Defense: Reshevsky Variation,3765,45.49800796812749,44.59495351925631,9.907038512616202,85.1792828685259,-0.5532734274711169,0.5532734274711169,-0.15275994865211806,-0.3607188703465982,0.29910141206675234
Sicilian Defense: Old Sicilian,19645,47.81878340544668,43.49707304657674,8.684143547976584,82.43064392975312,-0.09884467265725294,0.09884467265725294,0.368421052631579,0.22978177150192547,0.9306803594351734
Nimzo-Larsen Attack: Indian Variation,10031,47.98125809989034,42.53813179144652,9.480610108663145,85.46495862825242,0.0962772785622592,-0.09627727856225932,0.01412066752246477,-0.4120667522464698,0.779204107830552
"Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation, Novosibirsk Variation",2106,49.002849002849004,42.07027540360874,8.92687559354226,84.07549857549857,0.3119383825417201,-0.3119383825417201,0.27342747111681653,-0.17843388960205386,-0.20924261874197692
Caro-Kann Defense: Gurgenidze System,1993,46.66332162568991,42.7997992975414,10.53687907676869,83.60210737581535,-0.1578947368421053,0.1578947368421053,-0.368421052631579,-0.06290115532734275,-0.26315789473684215
"French Defense: Tarrasch Variation, Chistyakov Defense",3392,42.511792452830186,44.66391509433962,12.82429245283019,86.60613207547169,-0.8254172015404364,0.8254172015404364,-0.7329910141206675,-0.6020539152759949,0.22978177150192547
"Sicilian Defense: Closed, Chameleon Variation",1855,49.97304582210242,40.80862533692722,9.21832884097035,81.30512129380054,0.5430038510911426,-0.5430038510911425,0.15019255455712455,0.4326059050064184,-0.3453145057766367
Ruy Lopez: Morphy Defense,6658,45.49414238510063,44.65304896365275,9.85280865124662,82.798588164614,-0.5712451861360719,0.5712451861360719,-0.1322207958921694,0.15019255455712455,0.6123234916559692
Queen's Gambit Accepted: Gunsberg Defense,1606,43.960149439601494,44.89414694894147,11.145703611457037,82.14881693648817,-0.7406931964056482,0.7406931964056482,-0.496790757381258,0.27856225930680356,-0.4903722721437741
"Sicilian Defense: Dragon Variation, Yugoslav Attack, Panov Variation",1632,49.26470588235294,41.72794117647059,9.007352941176471,79.77267156862744,0.38896020539152754,-0.38896020539152765,0.245186136071887,0.6842105263157894,-0.4711168164313222
"King's Indian Defense: Orthodox Variation, Bayonet Attack",3185,47.22135007849293,35.29042386185243,17.488226059654632,104.95102040816326,0.858793324775353,-0.858793324775353,-0.8947368421052632,-0.9512195121951219,0.1707317073170731
Sicilian Defense: Bowdler Attack,1377,45.53376906318083,46.33260711692084,8.133623819898329,82.58242556281772,-0.7252888318356867,0.7252888318356867,0.5661103979460846,0.1938382541720154,-0.6739409499358151
"French Defense: Tarrasch Variation, Open System, Euwe-Keres Line",3796,46.07481559536354,42.33403582718651,11.591148577449948,84.60669125395152,-0.1681643132220796,0.1681643132220796,-0.5969191270860077,-0.2708600770218228,0.31450577663671364
Scandinavian Defense: Richter Variation,1636,51.22249388753056,39.97555012224939,8.80195599022005,82.99572127139365,0.7355584082156612,-0.7355584082156611,0.3196405648267009,0.09370988446726569,-0.4685494223363287
"Sicilian Defense: Kan Variation, Polugaevsky Variation",1981,47.95557799091368,44.67440686521959,7.370015143866734,83.56486622917718,-0.2580231065468549,0.258023106546855,0.8074454428754814,-0.052631578947368474,-0.2682926829268293
"Alekhine Defense: Four Pawns Attack, Main Line",1885,47.53315649867374,43.97877984084881,8.488063660477453,81.29071618037135,-0.22207958921694482,0.2220795892169447,0.4685494223363287,0.4454428754813864,-0.3196405648267009
"Pirc Defense: Austrian Attack, Unzicker Attack",1611,52.82433271260088,38.05090006207325,9.124767225325884,77.64928615766604,0.9075738125802311,-0.9075738125802311,0.1938382541720154,0.8793324775353017,-0.4839537869062901
Indian Defense: Wade-Tartakower Defense,10173,48.048756512336574,41.61014450014745,10.341098987515974,87.08807628034995,0.25032092426187424,-0.25032092426187424,-0.31707317073170727,-0.6508344030808729,0.7869062901155328
Elephant Gambit,3044,45.40078843626807,46.81340341655716,7.78580814717477,80.83869908015768,-0.779204107830552,0.779204107830552,0.6790757381258024,0.527599486521181,0.14377406931964054
Russian Game: Nimzowitsch Attack,4809,44.894988563110836,44.146392181326675,10.958619255562487,83.43626533582865,-0.5840821566110398,0.5840821566110399,-0.4685494223363287,-0.006418485237484006,0.4428754813863929
Scotch Game: Schmidt Variation,5465,43.05580969807868,41.171088746569076,15.773101555352243,86.6850869167429,-0.4094993581514762,0.4094993581514763,-0.858793324775353,-0.6148908857509627,0.5173299101412068
Van Geet Opening,8422,48.37330800284968,43.27950605556875,8.347185941581573,80.91510330087866,0.019255455712451797,-0.019255455712451908,0.4993581514762515,0.514762516046213,0.7073170731707317
Benoni Defense: King's Pawn Line,3155,48.39936608557845,44.944532488114106,6.656101426307448,82.01172741679873,-0.23491655969191272,0.23491655969191272,0.9204107830551991,0.3068035943517331,0.16302952503209234
Benko Gambit Accepted: Pawn Return Variation,2536,46.05678233438486,45.18927444794953,8.753943217665615,84.20149842271293,-0.5609756097560976,0.5609756097560976,0.3324775353016689,-0.20154043645699615,-0.005134788189987138
Sicilian Defense: Hyperaccelerated Fianchetto,6223,47.77438534468906,43.70882211152177,8.516792543789169,80.67604049493814,-0.13992297817715016,0.13992297817715027,0.45314505776636715,0.5532734274711169,0.5763799743260591
Sicilian Defense: Lasker-Pelikan Variation,5845,48.33190761334474,42.68605645851155,8.982035928143713,83.36099230111206,0.14762516046213103,-0.14762516046213092,0.25545571245186127,0.011553273427471034,0.5558408215661104
Four Knights Game,5187,47.48409485251591,38.53865432812801,13.977250819356083,85.80046269519954,0.5686777920410784,-0.5686777920410784,-0.8151476251604621,-0.4711168164313222,0.4839537869062902
"Caro-Kann Defense: Advance Variation, Botvinnik-Carls Defense",15325,48.143556280587276,43.30831973898858,8.548123980424144,79.31340946166395,-0.016688061617458283,0.016688061617458283,0.4428754813863929,0.7509627727856225,0.889602053915276
"GrÃ¼nfeld Defense: Three Knights Variation, Burille Variation",1079,42.35403151065802,47.08063021316033,10.56533827618165,83.67840593141798,-0.9024390243902439,0.9024390243902438,-0.3709884467265725,-0.08344030808729141,-0.9165596919127086
Three Knights Opening,1824,51.37061403508771,40.07675438596491,8.552631578947368,78.02686403508773,0.7381258023106547,-0.7381258023106547,0.43774069319640563,0.8485237483953787,-0.35686777920410784
"Ruy Lopez: Berlin Defense, l'Hermet Variation, Berlin Wall Defense",10239,13.350913175114757,13.448578962789334,73.2005078620959,152.37161832210177,-0.6919127086007701,0.6919127086007701,-0.9948652118100129,-0.9974326059050064,0.7920410783055198
"King's Indian Defense: Orthodox Variation, Positional Defense",3038,48.42001316655695,41.3429888084266,10.236998025016458,85.95523370638578,0.3478818998716302,-0.3478818998716303,-0.27599486521181005,-0.48908857509627723,0.13992297817715027
Sicilian Defense: Delayed Alapin Variation,13548,47.704458222615884,42.53026276941246,9.765279007971657,84.2427664599941,0.0551989730423621,-0.05519897304236199,-0.09627727856225932,-0.21437740693196405,0.8575096277278562
French Defense: Advance Variation,5765,47.788378143972245,44.232437120555076,7.97918473547268,80.56097137901128,-0.22464698331193833,0.22464698331193844,0.5994865211810012,0.5738125802310654,0.5455712451861361
"Caro-Kann Defense: Accelerated Panov Attack, Modern Variation",6567,49.611694837825496,40.09441145119537,10.293893710979138,80.35099741129892,0.5815147625160462,-0.5815147625160462,-0.2939666238767651,0.6097560975609757,0.5969191270860077
Sicilian Defense: Chekhover Variation,12052,50.182542316627945,40.416528377032854,9.400929306339197,84.36632923996017,0.5994865211810012,-0.5994865211810012,0.05263157894736836,-0.23491655969191272,0.8305519897304237
Queen's Gambit Declined: Tartakower Defense,1768,41.45927601809955,37.33031674208145,21.210407239819006,96.98642533936652,-0.024390243902439046,0.024390243902439046,-0.920410783055199,-0.9127086007702182,-0.3940949935815148
Queen's Gambit Declined: Harrwitz Attack,4659,47.306288903198116,35.866065679330326,16.827645417471558,92.54324962438291,0.8202824133504494,-0.8202824133504493,-0.8870346598202824,-0.8844672657252888,0.43003851091142486
Modern Defense: Pseudo-Austrian Attack,5001,50.26994601079784,42.51149770045991,7.218556288742252,77.15296940611877,0.3966623876765083,-0.3966623876765083,0.8331193838254172,0.8998716302952503,0.4736842105263157
Nimzo-Larsen Attack,7740,49.19896640826874,41.88630490956072,8.914728682170542,83.51175710594315,0.3581514762516047,-0.3581514762516046,0.2811296534017971,-0.03465982028241332,0.6919127086007701
"English Opening: King's English Variation, Four Knights Variation, Quiet Line",3732,49.00857449088961,39.38906752411576,11.60235798499464,83.52572347266882,0.607188703465982,-0.607188703465982,-0.5994865211810012,-0.03979460847240046,0.2965340179717586
English Defense,8430,49.015421115065244,43.333333333333336,7.6512455516014235,80.6655990510083,0.13992297817715027,-0.13992297817715016,0.7098844672657252,0.5558408215661104,0.7098844672657252
Sicilian Defense: LÃ¶wenthal Variation,4560,44.80263157894736,44.10087719298246,11.096491228070175,82.07171052631578,-0.5917843388960206,0.5917843388960204,-0.48908857509627723,0.2939666238767651,0.4172015404364571
Russian Game: Stafford Gambit,1859,45.7235072619688,46.69176976869285,7.584722969338353,75.80365788058096,-0.7381258023106547,0.7381258023106547,0.7329910141206675,0.9460847240051349,-0.3427471116816432
"Sicilian Defense: Dragon Variation, Levenfish Variation",1208,50.82781456953642,40.480132450331126,8.69205298013245,75.45612582781457,0.6431322207958923,-0.6431322207958922,0.36328626444159173,0.9563543003851092,-0.8048780487804879
"Sicilian Defense: Accelerated Dragon, Modern Variation",5097,47.79281930547381,43.4569354522268,8.75024524229939,80.96233078281342,-0.09370988446726569,0.09370988446726569,0.3350449293966624,0.5019255455712452,0.47881899871630296
Benoni Defense: Taimanov Variation,2015,49.62779156327544,43.473945409429284,6.898263027295286,80.93449131513647,0.1964056482670089,-0.19640564826700901,0.889602053915276,0.5070603337612323,-0.25288831835686776
Indian Defense: Dzindzi-Indian Defense,1126,44.849023090586144,45.47069271758437,9.680284191829484,83.33836589698046,-0.7124518613607189,0.7124518613607189,-0.060333761232349126,0.019255455712451797,-0.8690629011553274
Caro-Kann Defense: Main Line,4980,43.53413654618474,48.212851405622494,8.25301204819277,83.83012048192771,-0.8947368421052632,0.894736842105263,0.5353016688061618,-0.12451861360718874,0.46598202824133494
English Opening: Great Snake Variation,10194,46.08593290170689,44.84991171277222,9.064155385520895,82.8898371591132,-0.509627727856226,0.509627727856226,0.22978177150192547,0.12965340179717577,0.7894736842105263
"Sicilian Defense: Wing Gambit, Marshall Variation",2152,46.18959107806692,46.28252788104089,7.527881040892194,75.49814126394052,-0.6559691912708601,0.6559691912708601,0.7406931964056482,0.9512195121951219,-0.17586649550706035
"Sicilian Defense: Alapin Variation, Barmen Defense",9607,46.872072447173935,41.82367024044967,11.304257312376393,85.58530238367857,0.042362002567394086,-0.042362002567394086,-0.5353016688061618,-0.44801026957638,0.7535301668806162
French Defense: Queen's Knight,2063,47.93989335918565,43.141056713523994,8.919049927290354,84.81483276781387,-0.019255455712451908,0.019255455712451797,0.27599486521181005,-0.2965340179717587,-0.23491655969191272
French Defense: Chigorin Variation,4934,50.36481556546413,41.32549655451966,8.309687880016215,82.4995946493717,0.5301668806161746,-0.5301668806161746,0.5044929396662388,0.21181001283697043,0.46341463414634143
Nimzo-Indian Defense: SÃ¤misch Variation,2747,52.093192573716784,41.20859119038951,6.698216235893701,79.1062977793957,0.6739409499358151,-0.6739409499358151,0.9152759948652118,0.766367137355584,0.06290115532734264
Sicilian Defense: Kramnik Variation,3721,44.66541252351519,45.794141359849505,9.540446116635314,85.34345606019887,-0.7560975609756098,0.7560975609756098,-0.016688061617458283,-0.3838254172015404,0.28883183568677784
"Sicilian Defense: Closed, Fianchetto Variation",1392,48.63505747126437,43.39080459770115,7.974137931034483,83.41235632183908,0.0449293966623876,-0.04492939666238771,0.6046213093709885,0.0038510911424902705,-0.6508344030808729
Benko Gambit Declined: Main Line,2221,49.34714092751013,41.5128320576317,9.140027014858171,80.75956776226924,0.4197689345314506,-0.4197689345314506,0.18613607188703463,0.5378690629011553,-0.13478818998716302
Wade Defense,3497,44.9528167000286,43.208464398055476,11.838718901915927,84.7386331140978,-0.44801026957638,0.4480102695763799,-0.6251604621309371,-0.2811296534017972,0.25032092426187424
"Ruy Lopez: Morphy Defense, Cozio Defense",1025,42.63414634146341,48.390243902439025,8.97560975609756,83.23414634146341,-0.9281129653401797,0.9281129653401796,0.258023106546855,0.03465982028241332,-0.9691912708600771
"King's Indian Defense: Fianchetto Variation, Classical Fianchetto",2616,46.788990825688074,44.72477064220183,8.486238532110093,86.51796636085626,-0.40436456996148906,0.40436456996148906,0.4711168164313222,-0.5738125802310654,0.02695763799743256
Russian Game: Three Knights Game,3363,45.346416889681834,43.919119833482014,10.734463276836157,83.04311626523938,-0.4839537869062901,0.4839537869062902,-0.4249037227214377,0.0808729139922979,0.2220795892169447
Sicilian Defense: Katalimov Variation,1012,50.790513833992094,42.58893280632411,6.620553359683795,79.49703557312253,0.4428754813863929,-0.44287548138639277,0.9383825417201541,0.7252888318356867,-0.9910141206675225
French Defense: Two Knights Variation,6637,47.12972728642459,44.31218924212747,8.558083471447944,80.78107578725327,-0.3093709884467266,0.3093709884467266,0.4351732991014121,0.5327342747111681,0.6097560975609757
Four Knights Game: Italian Variation,1822,41.10867178924259,49.78046103183315,9.11086717892426,81.05982436882546,-0.9691912708600771,0.969191270860077,0.2066752246469834,0.49165596919127097,-0.3607188703465982
Queen's Gambit Declined: Marshall Defense,2045,54.327628361858196,38.19070904645477,7.481662591687041,81.1002444987775,0.9306803594351734,-0.9306803594351734,0.7586649550706033,0.4865211810012837,-0.24261874197689348
Slav Defense: Chameleon Variation,6248,47.31113956466069,43.21382842509603,9.475032010243279,83.84395006402049,-0.12195121951219512,0.12195121951219523,0.019255455712451797,-0.12708600770218226,0.5815147625160462
Blumenfeld Countergambit,4294,49.231485794131345,41.38332557056358,9.385188635305077,81.98998602701444,0.42490372272143784,-0.4249037227214377,0.06290115532734264,0.3093709884467266,0.3812580231065468
